term,definition,POS,notes
топот,"footfall, tread, tramp, trample, stamp, stomp",noun,
топсель,(fore-and-aft) topsail,noun,nautical] 
топтание,trampling,noun,
топтать,"to trample down; to tread dirt (into), to leave dirty footmarks (on), to track dirt (on); to knead; to wear (shoes) unsparingly; to trample (on); (of fowl) to cover, to mount",v impf/v impf/v impf/v impf/v impf/v impf,   colloquial]   colloquial] 
топтаться,"to shift one's feet; to hang about, to hang around, to loiter, to wait; to dawdle, to dillydally",v impf/v impf/v impf, colloquial]  colloquial] 
топчан,"trestle bed, couch",noun,
топшур,topshur (a plucked two-string lute traditionally used by the Altai people),noun,musical instrument] 
топь,"swamp, bog, marsh",noun,
тор,"tore, torus",noun,
торакс,"thorax (region of the mammalian body); thorax (middle of three distinct divisions in an insect, crustacean or arachnid body)",noun/noun, 
торба,bag,noun,
торг,"haggling, bargaining; auction, bidding; market, bazaar",noun/noun/noun, in plural]  archaic] 
торгаш,petty trader; haggler; moneygrubber,noun/noun/noun," pejorative]  figurative, pejorative] "
торговать,"to trade, to deal in (governs instrumental case)",v impf,
торговаться,"to haggle, to bargain; to argue, to wrangle",v impf/v impf, 
торговец,"merchant, salesman, retailer, trader, dealer (person who traffics in commodities)",noun,
торговка,"female trader, tradeswoman",noun,
торговля,"trade, commerce, sale, business",noun,
торгово-промышленный,"commerce and industry; commercial and industrial, commercial-industrial",adj,relational] 
торгово-экономический,trade and economic,adj,
торговый,commercial; trade,adj,relational] 
торец,butt end; wooden paving block,noun/noun, 
торжественно,solemnly,adv,
торжественность,"grandeur, stateliness, solemnity",noun,
торжественный,"grand, stately; ceremonial, solemn; festive",adj/adj/adj,  
торжество,"festival, celebration, festivity; triumph, victory",noun/noun, 
торжествовать,"to celebrate; to triumph over; to exult, to rejoice, to glory (in something)",v impf/v impf/v impf,"dated, imperfective only]  colloquial]  colloquial, imperfective only] "
торжествующе,triumphantly,adv,
торжествующий,"triumphant, exultant",adj,
торий,thorium,noun,
торить,"to tread, to clear (a path or road) [by frequent walking or traveling]",v impf,literary] 
торкать,"to push, to shove; to inject (illegal drugs)",v impf/v impf,low colloquial or regional]  slang] 
торкнуть,"to push, to shove; to inject (illegal drugs)",v pf/v pf,low colloquial or regional]  slang] 
торможение,braking,noun,
тормоз,"brake, brakes; drag; slow-witted person, retard",noun/noun/noun, figuratively]  figuratively] 
тормозить,"to brake; to hinder, to impede, to slow down",v impf/v impf, 
тормозной,"brake, braking",adj,relational] 
тормознуть,to brake once,v pf,colloquial] 
тормошить,"to pull (at, about); to tug/shake in order to awake, to wake up by tugging/shaking; to bother, to pester, to worry, to give no peace; to stir up, to spur/awake to activity",v impf/v impf/v impf/v impf,   
торнадо,tornado (column of air),m inan,
тороидальный,toroidal,adj,
торока,game straps (at the back of a seat for tying game),noun,
торопить,"to hurry, to hasten, to precipitate, to rush",v impf,
торопиться,"to hurry, to be in a hurry, to hasten",v impf,
торопливо,hastily (in a hasty manner),adv,
торопливость,"haste, hurry",noun,
торопливый,"hasty, hurried",adj,
торопчанин,citizen of Toropets,noun,
торопыга,a person who is always in a hurry,m anim} {f anim,colloquial] 
торпеда,torpedo,noun,
торпедирование,torpedoing,noun,
торпедный,torpedo,adj,relational] 
торпедо,"dashboard, dash; torpedo, electric ray, coffin ray, crampfish, numbfish; torpedo (early 20th century automobile body style); archaic spelling of торпеда",m inan} {m anim/m inan} {m anim/m inan} {m anim/m inan} {m anim,"inanimate, automotive]  animate, fish]  inanimate, archaic, automotive]  inanimate, archaic, military] "
торрент,torrent,noun,"Internet, file sharing] "
торс,(human's) trunk; torso,noun/noun, art] 
торсовый,torso,adj,relational] 
торт,cake,noun,
тортилья,tortilla (a flat round bread),noun,
торф,peat,noun,
торфяной,peat,adj,relational] 
торчать,"to stick out, to protrude, to jut out; to stand on end, to bristle [of hair]; to loiter, to stick around, to hang around; to feel a euphoria, to get a kick, to get high",v impf/v impf/v impf/v impf,   slang] 
торшер,"standard lamp, floor lamp, torchiere",noun,
торшерный,"standard lamp, floor lamp, torchiere",adj,relational] 
тоска,"melancholy, depression; boredom, ennui, weariness",noun/noun, 
тоскливо,"drearily; sadly, in a sad voice; dully; one feels miserable/depressed; one is bored",adv/adv/adv/pred/pred,    
тоскливый,"dreary; sad, melancholy; dull, boring",adj/adj/adj,  
тосковать,"to be sad/melancholic; to be bored; to long, to pine, to miss, to have a nostalgia, to grieve",v impf/v impf/v impf,  
тоскующий,"yearning, wistful; grieving",adj/adj, 
тост,toast (salutation while drinking alcohol); toast (toasted bread),noun/noun, 
тостер,toaster (device),noun,
тот,"that, those; the one; the other",determiner/determiner/determiner,  
тот-то,(emphasised) that (one); so and so [often duplicated after и],pron/pron, 
тоталитаризм,totalitarianism,noun,
тоталитарный,totalitarian,adj,
тотальный,"total, all-out, comprehensive, complete",adj,
тотем,totem,noun,
тотчас,"immediately, at once, instantly",adv,
тофу,tofu,n inan,
точечный,"point; dot, dotty",adj/adj,relational]  relational] 
точило,"whetstone, grindstone",noun,
точильня,grindery (a mill where something is ground),noun,
точить,"to sharpen, to hone, to whet; to produce, to make (using a lathe); to wear away, to wear down; to nag; to emit, to exude (smell, light, etc.); to shed (tears)",v impf/v impf/v impf/v impf/v impf/v impf,   colloquial]  dated]  dated] 
точка,"period, dot, full stop; point; dot, (for Morse code; colloquially dit); enough!",noun/noun/noun/interj,   
точнее,comparative of точный; comparative of точно,adv/adv, 
точно,"exactly, precisely, accurately; definitely; exactly!, yes!, bingo!; as though, as if",adv/adv/interj/conj,   
точность,"exactness, precision, accuracy, punctuality (the state of being exact)",noun,
точный,"exact, precise, accurate; correct",adj/adj, 
точь-в-точь,"exactly, spot on, right to a T; word for word",adv/adv, 
точёный,sharpened; lathed (formed with a lathe); chiseled [features],adj/adj/adj,  figurative] 
тошнить,to cause nausea,v impf,impersonal] 
тошно,"disgustingly, sickeningly; miserably; it is nauseating, it is sickening; it is miserable, it is wretched; it is anguishing",adv/adv/pred/pred/pred,colloquial]  colloquial]  colloquial]  colloquial]  colloquial] 
тошнота,"sickness, nausea (qualmishness; as, sickness of stomach); loathing",noun/noun,medicine]  
тошнотворный,nauseating; nauseous; sickening; nauseating; sickening; disgusting,adj/adj, figuratively] 
тошный,"nauseating, disgusting, sickening; tedious",adj/adj,colloquial]  colloquial] 
тощий,"gaunt, scrawny, thin",adj,
тпру,whoa (when commanding a horse or imitative thereof),interj,
трава,grass; herb; marijuana (or any other vegetative drug; also травка),noun/noun/noun,  slang] 
траверз,"beam, traverse",noun,
травести,"travesti role (theatrical role of a boy or young man, played by an actress dressed as a man); job of an actress (or actor in rare cases) playing a travesti role; travesti actress (an actress playing a travesti role); a type of humorous poetry, characterized by grotesque parody or satire",n inan} {f anim} {m anim/n inan} {f anim} {m anim/n inan} {f anim} {m anim/n inan} {f anim} {m anim,"theater, inanimate]  theater, inanimate]  theater, animate]  inanimate] "
травинка,diminutive of трава: a blade of grass,noun,
травить,"to poison; to etch; (grass) to trample down, to spoil, to damage; to hunt; to persecute, to badger, to torment; to pay out, to slacken out, to slack away, to ease out, to veer; to tell",v impf/v impf/v impf/v impf/v impf/v impf/v impf,     nautical]  colloquial] 
травка,diminutive of трава: grass; marijuana [or any other vegetative drug; also трава]; etching (the process),noun/noun/noun, slang]  colloquial] 
травля,"hunting; baiting; persecution, bullying",noun/noun, 
травма,"trauma, injury (any serious injury to the body, often resulting from violence or an accident)",noun,
травматизм,the aggregate of injuries occurring in a population group over a set period,noun,
травмировать,to injure; to traumatize (physically or psychologically),v both/v both, 
травник,herbalist,noun,
травоядный,herbivorous,adj,
травянистый,grassy; herbaceous,adj/adj, botany] 
травяной,grass; grassy; herbaceous,adj/adj,relational]  botany] 
трагедия,tragedy (drama or similar work),noun,
трагизм,tragedy (of a situation); tragic element,noun,
трагически,tragically,adv,
трагический,tragic,adj,
трагично,tragically,adv,
трагичный,tragic,adj,
традиционалист,traditionalist,noun,
традиционно,traditionally (in a traditional manner),adv,
