term,definition,POS,notes
s'agir,to be about; to be a question of; to essentially be; to be essentially,v/v/v,  
s'appeler,to be called; to have the name of,v,
s'en,se + en,contraction,
s'enfuir,to flee; to run away,vr,
s'est,se + est (third-person singular indicative present form of être),contraction,
s'il,contraction of si + il,contraction,
s'ils,si + ils,contraction,
s'lut,alternative form of salut,interj,"very, colloquial] "
s'y,se + y,contraction,
s.v.p.,synonym of SVP,phrase,
s/,abbreviation of sur,prep,
s/s,abbreviation of sous,prep,
sa,"His, her, its, one's",determiner,possessive] 
sabadilline,synonym of vératrine,f,
sabayon,"zabaglione (custard-like dessert made with egg yolks, sugar and Marsala wine)",m,
sabbat,"Sabbath, biblical seventh day; witches' Sabbath, meeting of witches at midnight; noisy meeting",m/m/m,  
sabbataire,"Relating to the celebration of God on the day of Sabbath; Christianized Jew who would respect the day of Sabbath; Sabbatarian, Christian respecting the day of Sabbath because it is not formally abolished by the Scriptures",adj/m/m,  
sabbatique,"sabbatical, related to Shabbath; sabbatical, related to a leave",adj/adj, 
sabbatiser,to celebrate the Sabbath,v,
sabbatisme,Sabbatarianism,m,
sabbatiste,related to Sabbatarianism,adj,
sabir,"lingua franca, sabir",m,
sabkha,alternative form of sebkha,f,
sablage,sanding; sandblasting,m,
sable,sand; The heraldic colour sable; black,m/m, tincture] 
sabler,to sand (cover with sand); to sandblast; to chug (drink quickly); to cut butter or fat into flour to form a pebbly mixture,v/v/v/v,  drinking]  cooking] 
sableur,sander (person),m,
sableux,sandy,adj,
sablier,hourglass; egg timer,m,
sablière,sand quarry; sandbox (on a train),f/f, 
sablon,sand,m,archaic] 
sablonner,to sand (cover with sand),v,
sablonneux,sandy,adj,
sablonnière,sandpit,f,
sablé,"sandy; biscuit sablé, shortbread",adj/m, 
sabord,"gunport (hatch in the hull of a ship through which a cannon is fired); scuttle, porthole",m/m, 
sabordage,scuttling,m,nautical] 
saborder,to scuttle (a ship); to pull the plug on,vt/vt,nautical]  figuratively] 
sabot,"wooden shoe, clog; hoof",m/m, 
sabotage,sabotage,m,
saboter,to sabotage,v,
saboteur,saboteur,m,
saboteuse,feminine singular of saboteur,f,
sabotier,sabotier,m,
sabrage,sabrage,m,
sabre,"a single-edged sword; the force, arms; cutlassfish",m/m/m,  
sabrer,"to slash with a sabre; to remove large sections from a text while editing it, to axe; Open a bottle, usually champagne, with a slice from a sword",vt/v/v, figuratively]  
sac,"bag, sack; plunder, loot",m/m, 
saccade,a jerk (jerking movement); a rapid jerky movement of the eye (voluntary or involuntary) from one focus to another; the act of checking a horse quickly with a single strong pull of the reins,f/f/f,  
saccader,"to jerk, jolt; to shake",v,
saccadé,"jerky, jolty",adj,
saccage,"devastation, destruction; pillage, ransacking",m/m, 
saccager,"to sack, pillage; to ransack",vt/vt, figuratively] 
saccageur,pillager,m,
saccareux,alternative form of sacchareux,adj,
saccaride,"saccharide, carbohydrate",m,chemistry] 
saccarifier,To saccharify,v,
saccarine,alternative form of saccharine,f,
sacchareux,sugary,adj,
saccharide,alternative form of saccaride,m,chemistry] 
saccharidique,saccharidic,adj,biochemistry] 
saccharifier,alternative form of saccarifier,v,
saccharinate,saccharinate,m,
saccharine,saccharin,f,
saccharolipide,"saccharolipid, glycolipid",m,organic chemistry] 
saccharose,sucrose,m,
sacculaire,saccular,adj,anatomy] 
sacerdoce,priesthood,m,
sacerdotal,priestly,adj,
sacerdotalement,in a priestly manner,adv,
sachet,(small) bag,m,
sacoche,"(small) bag; pannier, saddlebag; handbag; bumbag; pouch (for electronic equipment)",f/f/f/f/f,    
sacqueboute,sackbut,m,musical instruments] 
sacquer,alternative form of saquer,vt,
sacral,sacral,adj,
sacralisation,sacralization,f,
sacraliser,to make sacred,v,
sacramentaire,sacramental,adj,
sacramental,sacramental,m,
sacramentalement,sacramentally,adv,
sacramentel,sacramental; ritual,adj/adj, 
sacramentellement,sacramentally; ritually,adv/adv, 
sacre,"coronation; swear word, curse",m/m, Quebec] 
sacrebleu,"good heavens, oh my gosh",interj,somewhat dated] 
sacredieu,synonym of sacrebleu,interj,
sacrement,sacrament (sacred act or ceremony),m,
sacrer,"To crown; To post (nominate to a certain post or position); whack; slam (put violently); To swear, curse; to run one's mouth; To throw, to fling",vt/vt/vt/vi/vi,"  Quebec, Louisiana]  Quebec, Louisiana]  Louisiana] "
sacrificateur,sacrificer,m,
sacrificatoire,sacrificial,adj,
sacrifice,sacrifice,m,
sacrificiel,sacrificial,adj,
sacrifier,to sacrifice (all meanings),v,
sacrifié,sacrificed; unimportant,adj/adj, 
sacrilège,"sacrilegious; sacrilege (desecration, profanation, misuse or violation of something sacred)",adj/m, 
sacrilégement,sacrilegiously,adv,
sacripant,rascal; braggart,m/m, 
sacristain,sexton,m,
sacristi,"good Lord, heavens above",interj,"colloquial, dated] "
sacristie,sacristy,f,
sacrosaint,sacred; sacrosanct,adj/adj, 
sacrovertébral,sacrovertebral,adj,anatomy] 
sacré,"sacred, holy; religious; absolute; very important; bloody (in this sense, always before the noun); without any particular meaning except the admiration of the speaker; related to sacrum",adj/adj/adj/adj/adj/adj/adj,      
sacrément,"bloody, incredibly, really",adv,
sacsaoul,"saxaul, saksaul",m,
sadducéen,Sadducean,adj,
sadien,"Related to, or characteristic of the Marquis de Sade; synonym of sadique",adj/adj, 
sadique,sadistic; sadist,adj/mf, 
sadiquement,sadistically,adv,
sadisme,sadism,m,
sadiste,sadist,mf,
sado,sadistic; a sadist,adj/mf,colloquial]  colloquial] 
sadomasochisme,sadomasochism,m,
sadomasochiste,sadomasochist,m,
sadète,sadet,m,
safari,safari,m,
safou,the fruit of Dacryodes edulis,m,
safoutier,"an African tree, Dacryodes edulis",m,
safran,saffron; rudder blade,m/m, 
safre,sapphire; sapphire (colour),m/adj, 
saga,saga,f,
sagace,"shrewd, sagacious",adj,
sagacement,wisely,adv,
sagacité,sagacity; shrewdness,f,
sagaie,assegai (slim hardwood spear or javelin with an iron tip),f,
sage,"wise: prudent, cautious and judicious; Chaste, modest, irreproachable in conduct; Good, well-behaved, not naughty; A person who is prudent, cautious and judicious; A sage (person)",adj/adj/adj/mf/mf,"of a, person]  of a, woman]  of a, child]   "
sage-femme,midwife,f,
sagefemme,alternative spelling of sage-femme,f,
sagement,"wisely, sagely",adv,
sagesse,"wisdom, reason, sense; prudence; foresight",f/f/f,  
sagette,arrow,f,"archaic, literary and humorous] "
sagittaire,"bowman, archer; arrowhead",m/m,archaic]  plant] 
sagou,sago,m,
sagoutier,sago palm,m,
saguenéen,Saguenean; Of or from Saguenay,adj,
saharien,Saharan (related to the Sahara desert),adj,
saharienne,(women's) safari jacket,f,
sahraoui,"Western Saharan, Sahrawi",adj,
sahélien,Sahelian,adj,
saie,"a short garment worn by ancient Persians, Romans, and Gauls in combat",f,
saignant,"bloody, bleeding (covered in blood); rare, bloody (cooked very lightly)",adj/adj, cooking] 
saignement,bleeding,m,
saigner,"to bleed, to be bleeding; to bleed, to drain blood from",vi/vt, 
saigneur,"bloodletter, bleeder",m,
saigneuse,feminine singular of saigneur,f,
saignée,bleeding; bloodletting; huge cut; heavy loss; trench; groove; ditch,f/f/f,medicine]  figuratively]  
saillant,salient (prominent); acute (angle),adj/adj, 
saillie,"projection, protrusion; spurt; sally, sortie",f/f/f,  
saillir,"to spurt; to sire (to procreate); to stick out, bulge out, jut out",v/v/v,"archaic, , chiefly of a liquid]  archaic]  "
sain,healthy; in good health; healthful; beneficial to health of body or mind,adj/adj, 
sainbois,alternative form of saint-bois,m,
saindoux,lard,m,
sainement,healthily; soundly,adv/adv, 
sainfoin,sainfoin,m,
saint,saint; saintly (all meanings),m/adj, 
saint-bernard,Saint Bernard (breed of dog),m,
saint-bois,A type of daphne (Daphne gnidium),m,
saint-honoré,St. Honoré cake,m,
saint-lucien,Saint Lucian,adj,
saint-pierre,John Dory (edible marine fish); Any of a group of other fish. See French Wikipedia for more details,m/m, 
sainte,feminine noun of saint,f,
sainte-barbe,alternative spelling of Sainte Barbe,f,
sainte-nitouche,prude,f,
saintement,saintly,adv,
sainteté,sanctity,f,
saintongeais,Saintonge; Saintongeais (language),adj/m,attributive]  
saisie,"seizure (of drugs, property etc.)",f,
saisine,vesting of a court with a case; seisin,f/f,"legal]  legal, feudalism] "
saisir,"to take hold of; to grab; to seize, to take (an illegal product), to capture; to grasp mentally; understand; to capture (screen or data); To type (something) into a computer; to input; To record (something) in an account, ledger, etc; To vest a court with a case; to refer a matter to a court",v/v/v/v/v/v/v,   computing]  computing]  accounting]  law] 
saisissable,"graspable, seizable; understandable",adj/adj, 
saisissant,gripping; striking; biting (cold),adj/adj/adj,  
saisissement,shock; sudden chill,m/m, dated] 
saison,"season (one of the four parts of the year in temperate regions: winter, spring, summer and autumn); season (a certain time of the year, when something in particular happens); season (the time of the year when teams compete)",f/f/f,  sports] 
saisonnaliser,To seasonalize,v,statistics] 
saisonnier,seasonal,adj,
saisonnièrement,seasonally,adv,
saké,"sake, rice wine",m,
salade,salad (raw vegetables in general); salad (a serving of raw vegetables); sallet,f/f/f,  historical] 
saladelle,sea lavender (of the genus Limonium),f,
saladerie,salad bar (buffet for salad and cold food); salad shop,f/f, 
saladier,"A salad bowl, a mixing bowl",m,
salafasciste,Salafascist,mf,
salafisme,Salafism,m,
salafiste,"Salafi, Salafist; Salafi, Salafist",adj/mf, 
salage,salting (adding of salt); salting (putting of salt onto e.g. roads),m/m,cooking]  
salaire,"salary, wage",m,
salaison,act of salting; salt meat,f/f, 
salaisonnerie,A place where meat is salted / cured,f,
salaisonnier,A person who salts / cures meat,m,
salaisonnière,feminine singular of salaisonnier,f,
salamalec,"a show of politeness, deference or flattery which is hypocritical, affected or exaggerated; salaam",m/m,"colloquial, derogatory, ironic]  archaic] "
salamandre,salamander (amphibian),f,
salami,salami,m,
salant,saline,adj,
salarial,"salary, wages (attributive)",adj,
salariat,salariat,m,
salarié,"salaried, having a salary/wage; (paid) employee",adj/m, 
salaryman,salaryman,m,
salaud,"bastard, wretch",m,vulgar] 
sale,dirty,adj,
salement,"dirty, dirtily; Intensitive adverb : very, really. (in a bad way) ""J'ai été salement amoché par une crise néphrétique"" (Gide, Letters) : ""I've been really banged-up by renal crisis""; Related to the precedent (antiphrasis) : very, really (in a good way) "" Faut acheter des sardines [...] C'est salement bon !"" (Louis Pergaud, La Guerre des boutons) : ""We got to buy sardines [...] It's really good !""",adv/adv/adv, slang]  slang] 
saler,to salt,vt,
saleté,"dirtiness, mess",f,
saleur,"A person who salts food, e.g. fish or meat; a salter",m,
saleuse,feminine noun of saleur; gritter (machine),f/f, 
salicaire,loosestrife; particularly the purple loosestrife (Lythrum salicaria),f,
salicorne,samphire,f,
salicyleux,salicylous,adj,
salicylique,salicylic,adj,organic chemistry] 
salifier,"to salify, turn into salt",v,
saligaud,dirty bastard,m,"offensive, slang] "
salin,saline; salt,adj/adj, attributive] 
salinisation,salinization,f,geology] 
saliniser,To salinate,v,
salinité,"salinity, saltiness",f,
salir,"to dirty, make dirty; to sully (someone's reputation etc.)",v/v, 
salish,Salishan,adj,
salissant,dirty; easy to dirty,adj/adj, 
salissure,dirt (something that causes something to be dirty); defilement; fouling,f/f, nautical] 
salivaire,salivary,adj,anatomy] 
salive,saliva,f,
saliver,to salivate (produce saliva); to salivate (to show eager anticipation),v/v, 
salière,"salt cellar, salt shaker (a small container designed to hold salt and facilitate sprinkling)",f,
salle,hall; room [in a house],f/f, 
salmonellose,salmonellosis (disease),f,
salmonidé,salmonid,m,
saloir,salting tub,m,
salon,"living room; salon; show (exhibition of items), exhibition (large-scale public showing of objects or products)",m/m/m,  
salonnière,salonnière,f,
salopard,a bastard,m,
salope,"slut; feminine noun of salaud. A mean woman, a bitch",f/f,"vulgar, pejorative]  "
salopement,"dirtily, sluttily",adv,
saloper,to bugger up (do something badly); to muck up (make dirty),v/v,"colloquial]  colloquial, vulgar] "
saloperie,"filth, refuse, scum; trash; a dirty trick",f/f/f,  
salopette,overalls (clothing); dungarees (clothing),f/f, 
salopiaud,dirty or messy person; bastard,m/m,colloquial]  colloquial] 
salorge,"A storage place for salt; a salt barn; A pile of salt, a block of salt",m/m, 
salpingectomie,salpingectomy,f,surgery] 
salpêtre,saltpetre (potassium nitrate),m,chemistry] 
salsepareille,sarsaparilla,f,
salsifis,salsify,m,
saltimbanque,street entertainer,m,
salto,flip,m,gymnastics] 
salubre,"healthy, healthful, salubrious",adj,
salubrement,"healthily, salubriously",adv,
salubrité,"salubrity, healthiness",f,
saluer,"to greet; to wave to (as a greeting); to say goodbye to; to salute; to salute, pay tribute to; to hail",vt/vt/vt/v/vt,"   military, nautical]  "
salure,salinity; saltiness,f/f, 
salut,"hi, hello; bye, goodbye; wave (of the hand); bow (inclination of the body); salvation",interj/interj/m/m/m,colloquial]  colloquial]    religion] 
salutaire,"healthy, beneficial; salutary",adj/adj, 
